from_id,to_id,distance,walk_time,status
P8640,P2202,4,1,open
P4286,P8396,8,1,open
P4802,P7268,2,1,open
P6901,P1542,9,1,open
P0253,P7378,6,1,open
P8201,P9408,2,1,open
P1810,P8226,5,1,open
P5243,P6512,1,1,open
P8527,P2482,5,1,open
P8743,P6315,8,1,open
P8979,P1525,3,1,open
P8433,P5108,6,1,open
P3233,P1183,1,1,open
P2372,P1445,7,1,open
P3201,P8913,9,1,open
P9832,P1249,5,1,open
P1647,P2593,7,1,open
P6144,P2921,6,1,open
P4363,P2929,4,1,open
P5856,P8130,1,1,open
P9314,P7697,4,1,open
P7011,P4023,3,1,open
P2428,P0642,6,1,open
P2785,P2176,3,1,open
P3305,P0131,9,1,open
P3466,P3357,2,1,open
P6774,P1949,5,1,open
P2377,P4784,9,1,open
P7796,P4031,6,1,open
P5556,P9940,4,1,open
P3464,P3283,3,1,open
P1562,P1336,2,1,open
P4901,P0474,7,1,open
P3748,P6057,1,1,open
P8958,P0894,10,1,open
P5460,P6026,3,1,open
P5450,P3144,4,1,open
P4350,P4962,2,1,open
P7742,P6883,9,1,open
P2104,P0552,1,1,open
P7960,P5549,9,1,open
P5593,P4363,6,1,open
P4941,P7344,8,1,open
P4072,P0597,6,1,open
P9209,P6946,7,1,open
P3873,P5561,1,1,open
P2251,P8534,8,1,open
P7932,P1532,6,1,open
P0137,P4862,10,1,open
P7733,P7030,5,1,open
P0219,P9923,6,1,open
P6147,P6371,2,1,open
P8067,P8332,2,1,open
P5969,P9802,9,1,open
P2647,P5099,2,1,open
P4430,P9052,4,1,open
P1714,P0303,1,1,open
P4267,P5374,9,1,open
P7287,P5771,1,1,open
P5574,P7541,6,1,open
P0071,P6801,10,1,open
P1119,P1666,8,1,open
P9765,P7533,5,1,open
P1472,P6371,6,1,open
P6183,P4439,1,1,open
P3801,P1001,5,1,open
P9278,P2013,10,1,open
P7934,P8327,1,1,open
P1625,P5157,9,1,open
P2205,P6175,4,1,open
P3561,P9766,9,1,open
P5665,P3500,3,1,open
P3309,P8872,5,1,open
P6780,P7962,7,1,open
P9573,P1620,1,1,open
P4109,P1920,4,1,open
P7271,P7984,1,1,open
P2558,P4374,1,1,open
P0907,P2076,8,1,open
P7035,P9388,9,1,open
P0009,P5379,2,1,open
P4369,P8058,1,1,open
P1924,P2415,5,1,open
P0967,P8921,5,1,open
P1888,P7680,7,1,open
P8638,P9023,4,1,open
P6318,P1585,4,1,open
P6734,P2290,3,1,open
P1694,P8841,3,1,open
P9528,P4529,10,1,open
P3569,P8077,7,1,open
P8896,P8010,5,1,open
P6810,P5673,4,1,open
P8010,P5487,5,1,open
P7312,P2909,6,1,open
P5755,P1357,7,1,open
P9404,P7031,5,1,open
P1495,P8014,10,1,open
P7868,P5306,1,1,open
P2939,P6432,8,1,open
P9993,P7822,10,1,open
P9698,P7341,8,1,open
P4832,P9057,5,1,open
P7052,P5461,6,1,open
P1670,P2917,4,1,open
P5634,P0366,6,1,open
P1481,P2661,8,1,open
P2637,P1348,6,1,open
P8778,P2043,2,1,open
P0314,P5188,5,1,open
P1280,P3378,2,1,open
P9002,P3373,9,1,open
P7424,P4056,4,1,open
P0775,P3286,4,1,open
P7841,P8952,6,1,open
P9439,P6077,4,1,open
P2137,P8199,5,1,open
P7325,P4716,8,1,open
P2497,P6920,7,1,open
P9850,P7742,6,1,open
P2696,P6727,2,1,open
P5685,P8799,2,1,open
P7332,P0961,2,1,open
P7096,P7749,5,1,open
P7136,P4312,3,1,open
P8746,P6831,9,1,open
P7422,P9612,6,1,open
P8335,P0248,6,1,open
P6175,P3611,2,1,open
P5050,P8736,9,1,open
P1113,P2458,1,1,open
P3890,P6147,4,1,open
P0049,P4410,10,1,open
P8652,P8628,10,1,open
P0188,P2540,5,1,open
P6124,P1796,8,1,open
P0997,P0847,4,1,open
P2563,P6836,9,1,open
P0677,P1923,3,1,open
P6816,P3561,8,1,open
P5091,P7079,2,1,open
P8733,P3136,1,1,open
P2100,P9984,9,1,open
P3896,P9430,6,1,open
P5531,P5026,9,1,open
P6084,P6409,9,1,open
P3419,P5769,1,1,open
P6957,P4548,3,1,open
P4296,P1385,4,1,open
P5790,P3639,3,1,open
P0018,P8303,8,1,open
P1522,P6073,5,1,open
P1310,P7916,4,1,open
P9481,P5032,6,1,open
P2527,P8990,1,1,open
P2369,P7346,7,1,open
P0350,P4767,10,1,open
P3950,P9569,3,1,open
P4652,P9863,1,1,open
P3202,P5115,2,1,open
P4071,P1342,2,1,open
P1134,P7818,5,1,open
P8422,P0474,1,1,open
P1257,P8542,2,1,open
P0663,P4195,7,1,open
P7232,P5326,7,1,open
P0867,P0492,6,1,open
P6769,P3296,9,1,open
P3152,P7992,1,1,open
P9295,P4731,10,1,open
P4260,P1474,5,1,open
P7561,P5587,9,1,open
P2638,P2734,1,1,open
P4417,P5510,5,1,open
P9124,P1060,10,1,open
P8288,P3382,9,1,open
P9772,P8709,3,1,open
P4799,P0027,4,1,open
P8508,P7229,1,1,open
P9203,P5297,5,1,open
P0580,P3698,5,1,open
P0122,P6212,1,1,open
P6899,P7311,9,1,open
P7046,P9125,9,1,open
P5352,P0563,9,1,open
P9957,P6393,9,1,open
P8466,P7266,7,1,open
P8953,P8180,5,1,open
P6578,P0135,1,1,open
P5386,P9856,4,1,open
P5388,P7283,3,1,open
P1363,P9580,8,1,open
P1377,P5588,2,1,open
P6597,P5773,2,1,open
P1768,P9735,1,1,open
P9826,P1376,9,1,open
P8134,P8189,5,1,open
P1430,P5330,10,1,open
P5846,P2979,6,1,open
P8188,P0342,5,1,open
P0120,P8925,7,1,open
P0385,P7880,2,1,open
P2344,P8268,3,1,open
P9787,P1517,2,1,open
P2353,P1119,7,1,open
P9125,P1434,9,1,open
P1821,P6974,4,1,open
P4701,P0889,7,1,open
P6833,P9461,6,1,open
P5030,P3747,9,1,open
P6445,P2181,9,1,open
P5428,P6568,2,1,open
P0753,P9527,5,1,open
P2631,P2616,8,1,open
P4451,P3344,5,1,open
P3203,P0269,2,1,open
P6112,P5365,9,1,open
P1493,P5357,4,1,open
P4184,P1793,8,1,open
P2804,P6408,3,1,open
P9645,P1967,1,1,open
P1997,P6122,8,1,open
P7628,P9642,5,1,open
P2315,P8486,10,1,open
P4302,P8013,10,1,open
P3471,P2837,9,1,open
P0695,P2236,3,1,open
P0056,P0640,2,1,open
P8253,P5340,10,1,open
P4510,P0851,10,1,open
P5828,P8407,7,1,open
P4215,P1367,6,1,open
P4422,P2684,9,1,open
P6435,P9698,4,1,open
P7751,P9045,7,1,open
P8626,P5518,4,1,open
P8550,P9173,1,1,open
P9719,P9102,4,1,open
P5276,P6299,4,1,open
P0686,P8225,6,1,open
P7238,P9788,10,1,open
P0346,P9691,9,1,open
P2419,P0091,3,1,open
P4658,P1582,3,1,open
P4738,P2993,10,1,open
P7512,P7963,5,1,open
P0545,P7234,4,1,open
P8627,P5251,10,1,open
P4331,P9245,4,1,open
P4339,P5174,10,1,open
P3294,P2256,7,1,open
P7330,P7407,5,1,open
P2853,P3036,4,1,open
P4778,P1465,7,1,open
P9998,P6871,3,1,open
P6661,P5022,7,1,open
P0894,P2204,2,1,open
P0956,P3879,10,1,open
P4955,P2116,7,1,open
P4844,P1235,1,1,open
P1909,P3334,1,1,open
P9879,P8408,10,1,open
P9359,P1611,10,1,open
P9605,P9323,7,1,open
P5269,P7037,2,1,open
P9186,P4122,10,1,open
P9557,P3269,8,1,open
P4160,P5459,5,1,open
P2424,P0442,2,1,open
P6873,P8831,4,1,open
P0794,P3071,2,1,open
P1405,P8234,3,1,open
P0193,P5868,1,1,open
P0670,P4104,1,1,open
P2128,P9336,1,1,open
P8961,P9858,10,1,open
P7406,P8418,6,1,open
P0654,P2947,3,1,open
P5879,P5152,4,1,open
P9282,P3057,10,1,open
P5133,P6428,6,1,open
P5264,P9409,9,1,open
P1387,P1623,6,1,open
P3198,P4111,5,1,open
P0722,P7869,9,1,open
P0440,P6579,1,1,open
P3999,P7166,3,1,open
P7488,P7786,1,1,open
P4423,P4509,10,1,open
P2803,P3949,1,1,open
P1588,P6448,8,1,open
P3066,P3900,6,1,open
P2856,P6271,4,1,open
P6568,P4912,6,1,open
P5208,P9951,8,1,open
P8085,P8937,5,1,open
P3209,P4383,7,1,open
P7576,P2431,7,1,open
P4553,P9264,6,1,open
P7015,P9211,8,1,open
P9519,P9998,10,1,open
P5045,P0355,5,1,open
P4175,P5521,8,1,open
P6153,P4998,9,1,open
P9734,P0015,4,1,open
P3412,P2899,2,1,open
P5940,P3615,8,1,open
P2127,P9642,1,1,open
P7274,P8626,9,1,open
P8815,P4108,2,1,open
P1033,P3018,1,1,open
P1606,P4836,6,1,open
P2621,P4225,8,1,open
P8783,P8000,2,1,open
P5605,P7136,4,1,open
P4072,P1097,5,1,open
P4832,P3677,1,1,open
P2340,P6900,3,1,open
P7305,P9787,5,1,open
P0169,P1832,6,1,open
P0604,P7183,9,1,open
P3035,P5721,5,1,open
P3064,P0297,8,1,open
P6890,P1486,2,1,open
P8755,P3676,8,1,open
P7907,P7507,10,1,open
P9577,P2517,1,1,open
P1661,P1256,10,1,open
P9246,P0707,7,1,open
P0493,P7206,8,1,open
P1629,P1894,1,1,open
P6327,P4946,9,1,open
P9445,P9010,3,1,open
P4351,P9635,8,1,open
P9899,P8721,3,1,open
P5094,P8220,10,1,open
P6099,P9791,1,1,open
P2367,P6969,9,1,open
P2285,P9562,5,1,open
P1829,P0448,7,1,open
P5650,P7733,8,1,open
P5830,P3375,8,1,open
P9019,P7907,10,1,open
P7235,P8837,9,1,open
P3335,P9147,6,1,open
P7821,P8846,4,1,open
P1231,P8848,7,1,open
P2930,P4350,8,1,open
P4657,P7710,10,1,open
P8336,P5404,3,1,open
P2001,P6519,10,1,open
P9915,P7699,2,1,open
P3709,P8077,8,1,open
P0839,P2122,4,1,open
P4962,P2701,1,1,open
P9082,P6227,8,1,open
P3143,P5739,2,1,open
P6915,P5602,5,1,open
P8870,P0350,3,1,open
P4107,P4777,4,1,open
P0979,P3112,6,1,open
P1688,P1970,1,1,open
P4438,P4511,5,1,open
P4149,P1625,9,1,open
P2063,P9861,4,1,open
P5052,P7417,5,1,open
P7930,P4890,9,1,open
P8884,P8663,6,1,open
P3312,P0249,8,1,open
P5201,P1061,4,1,open
P8809,P6060,7,1,open
P8501,P0454,5,1,open
P0929,P7312,5,1,open
P2202,P1197,3,1,open
P6707,P7365,3,1,open
P7308,P0648,6,1,open
P2600,P4124,2,1,open
P0577,P0051,6,1,open
P8722,P6270,5,1,open
P1233,P0588,4,1,open
P3052,P3836,5,1,open
P3637,P1009,3,1,open
P1572,P7075,2,1,open
P9032,P7019,3,1,open
P9756,P2251,10,1,open
P1034,P1128,6,1,open
P5095,P4404,1,1,open
P3103,P2011,4,1,open
P1748,P5703,2,1,open
P6264,P9370,8,1,open
P9724,P2907,3,1,open
P8038,P2631,2,1,open
P0146,P0755,2,1,open
P2977,P2515,2,1,open
P8560,P5440,7,1,open
P6480,P8182,10,1,open
P5800,P5572,3,1,open
P3699,P7646,5,1,open
P5463,P6766,1,1,open
P9580,P1378,8,1,open
P3573,P8585,6,1,open
P3742,P4761,6,1,open
P2612,P6866,1,1,open
P5010,P5670,2,1,open
P4787,P6233,9,1,open
P2718,P3987,6,1,open
P3498,P6791,10,1,open
P9903,P1301,10,1,open
P0534,P1587,1,1,open
P8709,P3314,8,1,open
P6249,P4310,5,1,open
P0551,P0135,8,1,open
P0910,P2023,10,1,open
P2305,P4370,2,1,open
P0360,P9659,2,1,open
P8905,P6915,7,1,open
P7751,P4814,4,1,open
P5255,P3090,8,1,open
P5840,P1737,8,1,open
P4738,P2295,4,1,open
P4266,P3355,7,1,open
P1930,P3731,9,1,open
P7032,P3566,8,1,open
P0482,P6758,1,1,open
P4735,P9111,8,1,open
P7950,P0009,3,1,open
P8885,P8554,4,1,open
P4074,P1588,3,1,open
P9411,P0794,8,1,open
P7938,P3451,3,1,open
P3079,P2820,10,1,open
P1415,P3748,7,1,open
P5725,P4185,7,1,open
P2161,P4090,4,1,open
P2187,P6208,5,1,open
P7573,P4620,1,1,open
P5990,P2075,3,1,open
P8858,P7084,2,1,open
P1007,P3228,3,1,open
P4936,P0707,1,1,open
P5423,P5558,4,1,open
P4435,P0174,10,1,open
P6353,P9855,5,1,open
P3897,P3752,3,1,open
P9047,P2463,9,1,open
P6598,P7561,9,1,open
P6601,P9801,5,1,open
P8659,P5421,3,1,open
P5745,P0708,4,1,open
P1452,P5337,1,1,open
P4950,P2335,9,1,open
P4026,P1614,2,1,open
P3417,P9820,7,1,open
P4308,P5769,3,1,open
P7566,P3270,6,1,open
P0212,P6967,7,1,open
P4870,P4235,4,1,open
P9824,P9232,2,1,open
P6172,P3646,5,1,open
P0461,P0637,8,1,open
P2273,P7685,1,1,open
P5888,P6571,4,1,open
P9800,P1179,1,1,open
P8888,P2094,8,1,open
P4711,P5518,2,1,open
P7891,P5429,8,1,open
P8330,P1382,5,1,open
P2034,P0881,10,1,open
P3881,P2419,9,1,open
P0602,P8358,7,1,open
P2179,P2667,4,1,open
P3565,P9188,7,1,open
P1091,P5735,1,1,open
P0913,P8737,8,1,open
P7149,P0183,4,1,open
P6841,P5445,3,1,open
P4359,P3215,1,1,open
P6453,P0817,7,1,open
P2341,P8462,8,1,open
P9567,P7041,2,1,open
P1944,P9171,2,1,open
P6491,P3322,5,1,open
P1648,P7956,1,1,open
P5439,P5694,10,1,open
P6810,P5549,5,1,open
P3472,P5565,1,1,open
P2502,P4093,2,1,open
P9016,P8600,3,1,open
P3230,P0073,9,1,open
P9632,P7459,9,1,open
P3750,P5360,5,1,open
P0349,P8981,3,1,open
P2134,P4506,8,1,open
P0455,P0181,7,1,open
P7598,P6564,7,1,open
P6707,P1600,1,1,open
P4900,P9385,8,1,open
P1329,P8096,7,1,open
P3093,P3829,1,1,open
P6067,P7757,4,1,open
P3210,P0005,8,1,open
P2888,P1956,10,1,open
P4201,P7056,7,1,open
P7890,P7394,8,1,open
P2826,P8123,8,1,open
P5583,P4674,3,1,open
P7133,P7092,8,1,open
P8390,P3405,9,1,open
P7117,P3169,7,1,open
P0895,P4568,2,1,open
P8372,P4063,5,1,open
P7927,P4671,7,1,open
P3664,P3069,10,1,open
P0382,P9843,6,1,open
P3746,P8200,1,1,open
P3901,P7782,2,1,open
P4140,P3253,7,1,open
P2781,P8201,10,1,open
P8594,P0208,7,1,open
P5117,P9283,9,1,open
P5252,P9244,3,1,open
P3339,P2864,10,1,open
P4543,P0882,3,1,open
P9168,P9012,8,1,open
P9287,P8851,4,1,open
P3372,P3601,9,1,open
P4912,P0507,5,1,open
P1122,P5953,8,1,open
P6388,P8834,10,1,open
P9864,P7981,4,1,open
P2977,P3871,4,1,open
P0362,P3038,4,1,open
P1883,P9631,5,1,open
P8286,P7409,8,1,open
P5658,P7578,1,1,open
P1440,P5199,8,1,open
P0475,P5495,1,1,open
P1945,P1801,2,1,open
P6252,P5153,8,1,open
P4352,P4822,5,1,open
P0973,P0154,5,1,open
P2128,P7017,2,1,open
P5496,P5736,6,1,open
P4222,P2709,5,1,open
P3714,P6747,6,1,open
P1706,P1568,10,1,open
P1755,P8190,6,1,open
P0997,P1674,9,1,open
P0287,P7740,10,1,open
P8197,P0820,2,1,open
P9823,P2347,7,1,open
P4113,P0272,2,1,open
P3118,P7068,10,1,open
P9756,P0503,5,1,open
P2450,P8317,7,1,open
P0492,P5634,9,1,open
P5587,P8040,1,1,open
P3520,P9567,9,1,open
P3380,P4720,7,1,open
P2524,P8091,6,1,open
P1053,P3781,8,1,open
P3039,P1821,4,1,open
P1843,P6091,7,1,open
P1492,P1111,10,1,open
P6852,P0694,6,1,open
P9408,P8994,4,1,open
P7116,P2642,3,1,open
P9937,P8453,2,1,open
P9031,P9371,1,1,open
P8938,P8818,6,1,open
P9494,P4146,9,1,open
P8443,P0190,10,1,open
P0190,P1966,10,1,open
P5564,P5669,1,1,open
P2030,P2179,7,1,open
P3318,P5923,8,1,open
P0577,P9213,8,1,open
P3274,P7464,10,1,open
P8559,P2786,6,1,open
P9394,P7743,7,1,open
P1668,P1534,6,1,open
P6536,P1425,2,1,open
P8802,P1017,1,1,open
P6548,P2025,9,1,open
P5601,P8209,8,1,open
P4167,P9670,6,1,open
P8117,P3995,6,1,open
P6862,P0932,7,1,open
P6827,P5583,8,1,open
P9071,P1322,3,1,open
P9127,P4373,5,1,open
P3183,P9331,5,1,open
P1011,P4617,10,1,open
P1956,P3077,8,1,open
P0920,P1242,6,1,open
P0506,P7419,1,1,open
P3500,P6911,9,1,open
P0499,P2338,5,1,open
P5193,P1442,3,1,open
P5166,P3097,4,1,open
P6656,P2538,8,1,open
P8752,P9485,4,1,open
P6738,P9379,6,1,open
P8562,P1160,2,1,open
P0462,P0493,5,1,open
P5089,P5252,4,1,open
P9038,P8932,10,1,open
P3936,P4503,9,1,open
P5963,P0049,10,1,open
P4388,P8314,6,1,open
P2346,P0067,8,1,open
P0766,P5825,10,1,open
P7501,P5534,9,1,open
P7544,P3948,7,1,open
P8190,P9201,9,1,open
P8140,P0014,8,1,open
P8231,P2219,7,1,open
P5739,P6596,10,1,open
P4481,P8758,5,1,open
P3422,P4589,4,1,open
P7331,P4141,5,1,open
P0479,P2196,3,1,open
P0774,P9058,6,1,open
P7233,P5148,3,1,open
P0850,P3905,8,1,open
P3467,P6039,1,1,open
P5744,P7748,4,1,open
P1981,P5208,9,1,open
P2800,P1945,10,1,open
P0218,P6017,2,1,open
P9099,P4009,8,1,open
P4118,P3666,5,1,open
P6191,P7944,9,1,open
P7910,P2054,9,1,open
P1067,P0670,10,1,open
P1732,P3150,4,1,open
P8030,P7847,1,1,open
P8691,P5080,3,1,open
P5340,P0829,10,1,open
P7523,P2514,8,1,open
P5608,P9715,9,1,open
P6805,P1346,6,1,open
P9128,P6885,10,1,open
P0024,P2866,7,1,open
P1260,P1723,8,1,open
P2372,P2614,7,1,open
P7196,P0985,8,1,open
P6497,P3279,2,1,open
P0371,P4045,6,1,open
P2368,P4151,10,1,open
P0327,P8621,4,1,open
P3804,P8979,7,1,open
P7624,P9401,1,1,open
P8605,P7795,2,1,open
P5355,P4987,6,1,open
P2879,P0869,5,1,open
P6672,P3312,10,1,open
P9092,P7752,5,1,open
P6057,P1964,2,1,open
P0591,P9180,7,1,open
P8430,P8151,10,1,open
P9144,P2922,1,1,open
P0542,P5944,8,1,open
P5390,P7306,10,1,open
P0685,P5187,1,1,open
P1274,P6740,9,1,open
P0833,P9973,7,1,open
P4324,P3639,9,1,open
P6051,P8013,10,1,open
P6574,P2644,1,1,open
P8429,P8170,1,1,open
P2816,P3255,9,1,open
P8213,P4434,8,1,open
P6318,P6919,8,1,open
P4959,P0478,3,1,open
P1164,P3439,10,1,open
P5051,P5644,7,1,open
P8565,P6055,10,1,open
P0957,P2065,5,1,open
P5164,P8918,4,1,open
P7963,P6785,3,1,open
P6798,P5097,10,1,open
P2638,P9333,5,1,open
P7593,P7013,2,1,open
P4682,P4852,5,1,open
P6763,P1562,4,1,open
P3259,P9977,1,1,open
P8360,P0048,4,1,open
P5683,P6965,7,1,open
P2681,P2667,4,1,open
P4284,P4028,2,1,open
P0142,P9044,10,1,open
P1353,P4319,2,1,open
P2520,P2127,4,1,open
P5674,P6345,5,1,open
P3363,P5937,8,1,open
P1423,P2592,10,1,open
P5548,P9383,9,1,open
P2413,P8599,7,1,open
P8199,P2693,10,1,open
P7135,P7766,7,1,open
P1596,P9151,8,1,open
P0480,P0065,7,1,open
P3164,P2199,1,1,open
P1267,P5235,5,1,open
P9197,P3826,8,1,open
P0969,P0876,3,1,open
P9076,P3755,7,1,open
P9076,P2237,6,1,open
P9994,P6897,6,1,open
P0420,P3683,7,1,open
P8784,P0622,2,1,open
P2057,P6121,1,1,open
P9858,P2805,7,1,open
P3927,P5936,8,1,open
P4305,P0232,7,1,open
P5818,P0272,8,1,open
P4318,P5804,6,1,open
P5024,P4415,9,1,open
P0603,P3341,3,1,open
P2118,P4113,10,1,open
P0175,P1717,2,1,open
P9970,P9203,1,1,open
P9740,P3667,4,1,open
P8744,P8417,5,1,open
P8020,P7762,5,1,open
P6662,P7555,4,1,open
P5856,P3394,7,1,open
P7089,P3931,6,1,open
P8160,P3310,7,1,open
P7403,P6401,2,1,open
P4397,P4531,3,1,open
P8162,P3629,4,1,open
P2862,P9585,4,1,open
P3929,P6680,2,1,open
P6133,P0897,10,1,open
P1341,P5646,7,1,open
P6232,P6015,7,1,open
P8537,P1558,9,1,open
P5787,P1747,2,1,open
P3948,P2164,4,1,open
P4367,P9469,1,1,open
P2315,P0384,5,1,open
P4877,P9933,8,1,open
P0281,P4271,5,1,open
P4573,P4530,2,1,open
P6657,P0359,8,1,open
P1667,P5363,7,1,open
P9607,P6646,8,1,open
P0325,P6747,10,1,open
P5097,P5687,2,1,open
P7412,P0313,5,1,open
P0064,P1943,6,1,open
P0581,P9272,3,1,open
P7254,P8302,1,1,open
P5642,P2781,1,1,open
P8838,P6409,9,1,open
P9238,P9126,8,1,open
P1573,P4731,5,1,open
P6899,P4566,4,1,open
P8981,P5542,2,1,open
P4201,P6770,6,1,open
P0038,P3450,7,1,open
P2773,P8255,3,1,open
P6801,P0659,5,1,open
P0092,P7337,9,1,open
P5164,P7553,3,1,open
P1902,P0183,9,1,open
P7250,P6557,9,1,open
P4896,P7784,3,1,open
P9933,P5514,9,1,open
P4319,P8473,9,1,open
P3296,P6459,10,1,open
P7832,P7581,9,1,open
P3602,P2940,6,1,open
P9061,P9240,9,1,open
P7525,P8686,1,1,open
P8622,P0416,8,1,open
P1409,P3331,3,1,open
P8393,P4170,3,1,open
P3074,P6495,8,1,open
P0014,P4640,10,1,open
P7196,P9305,1,1,open
P4074,P3509,1,1,open
P2199,P9370,6,1,open
P4835,P7687,7,1,open
P8158,P7541,4,1,open
P2082,P2640,8,1,open
P9847,P5659,5,1,open
P1970,P8947,8,1,open
P6826,P5064,9,1,open
P3582,P7117,5,1,open
P5802,P0898,7,1,open
P1083,P5048,6,1,open
P0403,P2372,1,1,open
P6820,P9142,6,1,open
P9248,P3909,9,1,open
P9058,P3083,9,1,open
P6927,P1267,1,1,open
P2637,P3019,4,1,open
P1152,P5929,1,1,open
P2190,P0390,5,1,open
P2543,P0913,1,1,open
P4644,P7641,1,1,open
P8949,P0025,10,1,open
P0690,P5645,2,1,open
P0863,P4724,6,1,open
P3313,P0720,5,1,open
P0233,P1051,2,1,open
P9749,P8787,8,1,open
P5793,P0554,10,1,open
P5155,P7259,8,1,open
P5551,P4097,7,1,open
P7706,P8983,9,1,open
P8776,P2539,3,1,open
P7950,P7886,7,1,open
P8632,P9764,6,1,open
P9088,P8768,10,1,open
P3237,P6976,9,1,open
P6516,P7084,10,1,open
P2979,P5590,9,1,open
P7207,P0956,5,1,open
P6585,P3004,8,1,open
P9977,P7908,9,1,open
P4675,P7342,7,1,open
P5351,P4170,2,1,open
P6385,P2683,2,1,open
P3454,P7965,3,1,open
P3850,P8529,7,1,open
P9860,P8487,7,1,open
P7911,P8072,8,1,open
P8432,P3306,9,1,open
P6525,P8889,9,1,open
P1080,P3013,2,1,open
P4720,P5092,5,1,open
P8675,P2050,10,1,open
P5859,P4242,6,1,open
P8552,P4766,2,1,open
P9602,P3450,9,1,open
P6740,P9481,9,1,open
P7069,P9503,1,1,open
P6625,P3192,7,1,open
P5548,P9227,2,1,open
P0906,P8339,5,1,open
P0847,P1231,5,1,open
P4500,P3863,5,1,open
P0642,P3784,4,1,open
P6265,P5269,3,1,open
P3646,P8195,7,1,open
P1303,P5117,4,1,open
P3081,P1629,4,1,open
P0543,P7958,2,1,open
P5653,P0140,10,1,open
P5851,P3165,7,1,open
P0134,P9706,9,1,open
P4218,P4653,8,1,open
P0368,P5905,3,1,open
P7597,P5896,5,1,open
P5518,P6157,9,1,open
P1179,P2240,5,1,open
P3544,P4352,9,1,open
P2710,P9812,9,1,open
P3828,P7590,4,1,open
P0098,P7606,2,1,open
P5763,P8192,8,1,open
P2507,P2952,9,1,open
P4677,P4161,5,1,open
P2560,P2930,2,1,open
P8762,P3989,6,1,open
P8555,P8877,1,1,open
P2609,P8247,8,1,open
P0962,P8975,2,1,open
P8490,P4146,10,1,open
P5960,P5528,7,1,open
P7208,P0891,8,1,open
P4889,P1543,5,1,open
P7387,P4097,9,1,open
P8643,P3884,3,1,open
P1789,P9006,7,1,open
P5729,P8114,4,1,open
P1606,P5711,9,1,open
P0996,P9989,1,1,open
P2985,P4198,2,1,open
P5130,P9778,3,1,open
P1721,P2937,9,1,open
P2402,P5819,7,1,open
P9667,P4238,1,1,open
P5551,P2617,4,1,open
P4501,P1837,6,1,open
P4853,P3469,9,1,open
P8516,P6586,2,1,open
P2050,P8692,10,1,open
P3761,P1045,3,1,open
P6706,P8026,8,1,open
P7201,P2683,8,1,open
P9758,P5411,3,1,open
P2168,P9463,10,1,open
P1169,P1180,3,1,open
P2710,P1757,9,1,open
P7460,P4269,7,1,open
P0417,P8113,9,1,open
P7401,P7159,9,1,open
P6080,P7588,1,1,open
P3596,P2160,9,1,open
P7211,P3123,1,1,open
P3315,P9558,4,1,open
P3878,P7870,8,1,open
P5735,P3252,3,1,open
P6763,P7022,4,1,open
P2736,P9054,7,1,open
P1486,P1051,3,1,open
P4913,P0604,5,1,open
P9344,P9005,9,1,open
P2823,P4016,10,1,open
P6565,P4532,8,1,open
P2578,P8847,8,1,open
P4678,P0025,2,1,open
P8980,P0569,1,1,open
P7652,P5011,6,1,open
P8641,P5666,7,1,open
P6306,P9908,5,1,open
P6552,P6838,3,1,open
P8907,P6006,5,1,open
P0717,P9497,7,1,open
P8521,P5332,1,1,open
P7230,P0768,4,1,open
P5469,P3308,7,1,open
P9583,P0786,9,1,open
P5681,P6607,2,1,open
P3827,P4475,5,1,open
P3996,P8467,7,1,open
P0347,P8882,1,1,open
P2199,P7093,9,1,open
P6862,P8729,5,1,open
P6590,P9445,7,1,open
P5339,P5306,3,1,open
P6292,P1304,2,1,open
P3365,P8858,4,1,open
P3091,P2332,3,1,open
P0600,P0761,1,1,open
P0614,P0966,4,1,open
P9211,P6976,9,1,open
P8567,P9496,6,1,open
P1563,P3313,3,1,open
P3050,P5292,4,1,open
P2568,P7380,2,1,open
P8713,P4320,9,1,open
P7313,P8301,8,1,open
P0208,P3497,4,1,open
P6849,P1344,9,1,open
P9657,P5926,5,1,open
P6919,P0690,5,1,open
P0324,P8032,7,1,open
P5298,P1239,2,1,open
P8243,P8255,6,1,open
P0926,P8864,8,1,open
P9981,P1352,8,1,open
P4980,P6756,7,1,open
P3404,P6352,4,1,open
P6060,P2995,10,1,open
P7427,P3852,3,1,open
P0157,P9418,9,1,open
P1124,P7096,5,1,open
P3643,P2815,4,1,open
P4992,P2779,1,1,open
P1372,P3666,5,1,open
P4803,P8781,1,1,open
P5610,P8327,5,1,open
P4068,P8227,7,1,open
P5145,P4714,5,1,open
P5233,P4345,3,1,open
P2432,P2486,7,1,open
P0593,P7424,4,1,open
P7215,P5442,5,1,open
P5631,P6633,2,1,open
P9818,P2396,1,1,open
P0576,P0841,5,1,open
P2649,P4566,10,1,open
P9836,P9239,2,1,open
P9608,P4948,3,1,open
P7133,P7178,1,1,open
P7013,P2212,6,1,open
P0998,P3068,3,1,open
P1658,P5172,4,1,open
P9838,P0150,10,1,open
P8608,P5901,7,1,open
P4071,P8838,4,1,open
P1685,P3818,1,1,open
P3375,P8391,8,1,open
P6751,P0707,6,1,open
P0368,P0176,8,1,open
P8794,P9952,4,1,open
P2268,P0133,2,1,open
P6212,P4820,2,1,open
P7070,P0600,7,1,open
P9362,P1124,9,1,open
P5906,P8901,9,1,open
P4534,P7921,9,1,open
